구인신청일자,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처,인증구분,등급,인증발급일,인증만료일,시작일자,종료일자,시군구명
2023-06-21,대전신용보증재단,공공행정 사무원,계약직,시급,9620,무관,1년미만,무관,,    ,대전광역시 중구 중앙로 116,중소,대전지역본부,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-05,대전
2023-06-21,(주)자우버,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,충청남도 계룡시 두마면 입암길 42-46 자우버,중소,대전지역본부,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-07,충청도
2023-06-21,(주)디에이치,"통신서비스 판매원(인터넷,IPTV 가입) ",상용직,시급,9620,무관,1년미만,무관,,    ,대전광역시 서구 둔산중로 38 202호,중소,대전지역본부,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,대전
2023-06-21,(주)케이에스한국고용정보,직업 운동선수,계약직,월급,1005290,무관,무관,무관,,    ,서울특별시 성동구 아차산로 113 9층,중소,강원지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-21,2023-06-30,서울
2023-06-21,서울상지초등학교,환경 미화원,계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 마포구 월드컵로42길 30,"공사,공공",서울지역본부,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,서울
2023-06-21,용강중학교,사무 보조원(공공기관),계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 용산구 이촌로65가길 91,"공사,공공",서울지역본부,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,서울
2023-06-21,주식회사 타르틴코리아,제과·제빵원,계약직,시급,10000,무관,1년미만,무관,,    ,서울특별시 용산구 이태원로55가길 3 2층,중소,서울지역본부,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,서울
2023-06-21,현대하이라이프손해사정,사무 보조원(일반사업체),계약직,월급,1805000,신입,1년미만,무관,,    ,"서울특별시 영등포구 당산로 141 , 현대해상빌딩8층",중소,서울남부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-06-30,서울
2023-06-21,조인핸즈네트워크 주식회사,음료 조리사(바리스타 포함),계약직,월급,1085000,경력,1년,무관,,    ,서울특별시 구로구 디지털로26길 38 지타워 3층,중소,서울남부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,서울
2023-06-21,주식회사케이티희망지음,외벽 및 창문 청소원,상용직,월급,1005290,무관,무관,무관,,    ,경기도 과천시 새술막길 39,대기업,경기서부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-07,경기도
2023-06-21,주식회사케이티희망지음,사무 보조원(일반사업체),상용직,월급,2010580,무관,무관,무관,,자동차운전면허2종보통    ,경기도 과천시 새술막길 39,대기업,경기서부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-07,경기도
2023-06-21,주식회사 수산씨에스엠,창고 관리원(자재 검수원 포함),상용직,월급,2500000,무관,무관,무관,,    ,충청남도 아산시 음봉면 월암로 365,중소,충남지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-08-20,충청도
2023-06-21,주식회사 사람마중,기타 보건·의료 서비스 종사원,상용직,시급,9620,무관,1년미만,무관,,    ,대전광역시 중구 계룡로 838  401호,개인,충남지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-31,대전
2023-06-21,언덕위 커피나무,음료 조리사(바리스타 포함),상용직,시급,9620,무관,1년미만,무관,,    ,충청남도 천안시 동남구 청수14로 102,개인,충남지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-09-20,충청도
2023-06-21,(주)이안씨엔피,종이제품 생산기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,경상북도 구미시 산동읍 적림3길 116 1층,개인,경북지사,2023-06-23,1588-1519,없음,없음,없음,없음,2023-06-21,2023-09-20,경상도
2023-06-21,(주)청해수산(장어의꿈),주방 보조원(일반 음식점),상용직,시급,9620,무관,1년미만,무관,,    ,경기도 남양주시 순화궁로 492-6  장어의꿈,개인,경기북부지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-21,2023-08-31,경기도
2023-06-21,(주)제이엠씨,기타 기계공학 기술자 및 연구원,상용직,연봉,32000000,경력,3년,초대졸,기계공학,    ,울산광역시 울주군 온산읍 이진로 71 제이엠씨,중소,울산지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-02,울산
2023-06-21,(주)반도건설,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1100000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로7길 12  허바허바빌딩 11층,대기업,울산지사,2023-06-23,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-07,서울
2023-06-21,마중물직업재활센터,기계·금속 분야 단순 종사원,상용직,시급,9620,무관,1년미만,무관,,    ,경상남도 양산시 명곡로 310 1층,중소,울산지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-08-31,경상도
2023-06-21,코스타,매장 정리원(매장 보조원),상용직,시급,9620,무관,1년미만,무관,,    ,울산광역시 남구 돋질로 119,개인,울산지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-09-01,울산
2023-06-21,(주)세원티앤에스,환경 미화원,계약직,월급,1412870,무관,무관,무관,,    ,경기도 안양시 만안구 안양로 462-1 401호,중소,서울동부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-08-20,경기도
2023-06-21,(주)케이티클라우드,경영 기획 사무원,계약직,월급,2935000,무관,1년미만,무관,,    ,"서울특별시 강남구 학동로 343 4층, 15층","공사,공공",서울동부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-06-30,서울
2023-06-21,(주)탑써비스,기타 경영지원 서비스 관리자,계약직,시급,9620,무관,무관,무관,,    ,부산광역시 사상구 운산로 52 bs메디컬센타 6층,중소,경기동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-19,부산
2023-06-21,행복모아 주식회사,환경 미화원,상용직,시급,9620,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로742번길 40 청주테크노폴리스 일반산업단지 에프 6-2,중소,경기동부지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-07-07,충청도
2023-06-21,이마트24 인천글로벌캠퍼스점,매장 정리원(매장 보조원),상용직,시급,9620,무관,1년미만,무관,,    ,인천광역시 연수구 송도문화로 119 B1층 B1099호,개인,인천지사,2023-06-21,1588-1519,없음,없음,없음,없음,2023-06-21,2023-08-31,인천
2023-06-20,전주시시설관리공단,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,시급,9620,신입,무관,무관,,    ,전라북도 전주시 완산구 백제대로 310 산 45,"공사,공공",전북지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-22,전라도
2023-06-20,더봄플러스주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,800000,무관,무관,무관,,    ,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호,중소,경기동부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,서울
2023-06-20,의료법인청아의료재단 청아병원,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,2500000,무관,무관,무관,,    ,경상남도 창원시 마산회원구 내서읍 광려천서로 67,중소,경남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,경상도
2023-06-20,창원파티마병원,의료 보조원,계약직,시급,9620,무관,무관,무관,,    ,경상남도 창원시 의창구 명서동 212,대기업,경남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-09-19,경상도
2023-06-20,메가박스중앙(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,무관,무관,무관,,    ,서울특별시 마포구 월드컵로 240  지상2층,대기업,경남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-07,서울
2023-06-20,씨제이 푸드빌(주),주방 보조원(일반 음식점),계약직,시급,9620,무관,1년미만,무관,,    ,서울특별시 중구 마른내로 34 케이티앤지 을지로타워 3~11층,중소,경남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-07,서울
2023-06-20,(주)늘찬애,식품 분야 단순 종사원,상용직,시급,9620,무관,1년미만,무관,,    ,전라남도 담양군 창평면 죽항길 8,중소,광주지역본부,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-20,2023-09-19,전라도
2023-06-20,한약사랑,유통·매장·창고 감시원,시간제,시급,9620,무관,1년미만,무관,,    ,광주광역시 동구 중앙로 276,개인,광주지역본부,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-20,2023-09-19,광주
2023-06-20,대전선병원,주차 관리·안내원,계약직,월급,1020000,무관,무관,무관,,자동차운전면허1종보통  자동차운전면허2종보통  ,대전광역시 중구 목중로 29 대전선병원,대기업,대전지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,대전
2023-06-20,롯데지알에스 주식회사,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,무관,무관,무관,,    ,서울특별시 금천구 벚꽃로 104 1160,중소,대전지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-04,서울
2023-06-20,(주)피에이치에스,전기 부품·제품 조립·검사원,상용직,연봉,26400000,무관,1년미만,무관,,    ,대전광역시 유성구 국제과학8로 13,중소,대전지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-14,대전
2023-06-20,(주)성연기업,세차원 및 운송장비 청소원,계약직,월급,700000,무관,1년미만,무관,,    ,대전광역시 중구 오류로 63  2층,중소,대전지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,대전
2023-06-20,에스더블유엠(주),환경 미화원,상용직,월급,2020000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 512 대치동 신안빌딩 8층 에스더블유엠,중소,경기지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-10,서울
2023-06-20,(주)씨앤알,주방 보조원(일반 음식점),상용직,시급,9620,무관,무관,무관,,    ,서울특별시 구로구 디지털로31길 38-21 이엔씨벤처드림타워 3차 903호,중소,강원지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,서울
2023-06-20,(주)덕진산업,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,1년미만,무관,,    ,강원도 동해시 감추3길 35,중소,강원지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-08-16,강원도
2023-06-20,새하실업,세탁원(다림질원),상용직,시급,9620,무관,1년미만,무관,,    ,강원도 속초시 교동로7길 39 1층,개인,강원지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-08-10,강원도
2023-06-20,대한약품공업(주),"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 영등포구 선유로45길 3,중소,서울남부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,서울
2023-06-20,EM실천,책·인쇄물·출판 디자이너,계약직,월급,2010580,무관,무관,무관,,    ,서울특별시 금천구 서부샛길 648 대륭테크노타워 6차 1004호,중소,서울남부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,서울
2023-06-20,사단법인한국화학물질관리협회,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 양천구 곰달래로 34 kcma빌딩,중소,서울남부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-28,서울
2023-06-20,주식회사 이랜드서비스,사무 보조원(일반사업체),계약직,월급,1050000,무관,무관,무관,,    ,서울특별시 금천구 가산디지털1로 212,중소,서울남부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-30,서울
2023-06-20,주식회사 이랜드서비스,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,월급,2350000,무관,무관,무관,,    ,서울특별시 금천구 가산디지털1로 212,중소,서울남부지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-30,서울
2023-06-20,(주)케이티씨에스 호남본부 제주고객센터,네일 아티스트(손톱 관리사),계약직,월급,1730000,무관,1년미만,무관,,    ,제주특별자치도 제주시 전농로 114 KT제주단 신관 제주고객센터,대기업,서울남부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-31,제주도
2023-06-20,동아대학교의료원,기타 보건·의료 서비스 종사원,시간제,시급,9160,무관,무관,무관,,    ,부산광역시 서구 대신공원로 26,중소,부산지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-09-19,부산
2023-06-20,(주)엠제이티,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,    ,부산광역시 사상구 새벽로77번길 74 엠제이티,중소,부산지역본부,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-08-31,부산
2023-06-20,찐안마원,안마사,상용직,시급,9620,무관,1년미만,무관,,    ,부산광역시 동래구 명장로 56-1 2층,개인,부산지역본부,2023-06-23,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-14,부산
2023-06-20,(주)유안에이치알,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1500000,경력,1년,무관,,    ,서울특별시 강남구 봉은사로 215 13층,중소,인천지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-06-30,서울
2023-06-20,목포한국병원,주차 관리·안내원,상용직,월급,1100000,무관,무관,무관,,    ,전라남도 목포시 영산로 483,개인,전남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-05,전라도
2023-06-20,(주)포스코휴먼스광양지점,세탁원(다림질원),상용직,연봉,30000000,무관,무관,무관,,    ,전라남도 광양시 금호로 330-1,중소,전남지사,2023-06-20,1588-1519,없음,없음,없음,없음,2023-06-20,2023-07-19,전라도
